#,Name,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,Power,Is_Augmented
276,Taillow,270,38,51,30,30,31,90,3,0,Flying,1
276,Taillow,276,40,58,31,30,31,86,3,0,Flying,1
276,Taillow,272,43,51,30,30,31,87,3,0,Flying,1
276,Taillow,260,36,59,29,31,28,77,3,0,Flying,1
276,Taillow,267,42,59,28,28,26,84,3,0,Flying,1
276,Taillow,260,37,52,30,29,31,81,3,0,Flying,1
276,Taillow,258,42,55,30,28,27,76,3,0,Flying,1
276,Taillow,264,43,54,30,31,33,73,3,0,Flying,1
276,Taillow,265,37,53,33,31,29,82,3,0,Flying,1
276,Taillow,282,40,53,30,31,31,97,3,0,Flying,1
276,Taillow,274,40,56,30,32,28,88,3,0,Flying,1
276,Taillow,269,40,54,29,30,32,84,3,0,Flying,1
276,Taillow,253,36,49,32,30,32,74,3,0,Flying,1
276,Taillow,267,39,53,30,29,29,87,3,0,Flying,1
276,Taillow,273,41,55,31,30,29,87,3,0,Flying,1
276,Taillow,270,42,55,28,30,29,86,3,0,Flying,1
276,Taillow,277,43,56,31,29,31,87,3,0,Flying,1
276,Taillow,268,39,51,30,31,29,88,3,0,Flying,1
276,Taillow,266,39,59,28,26,32,82,3,0,Flying,1
276,Taillow,262,39,53,32,31,26,81,3,0,Flying,1
276,Taillow,277,42,59,31,29,30,86,3,0,Flying,1
276,Taillow,263,41,54,30,28,32,78,3,0,Flying,1
276,Taillow,265,37,53,28,28,32,87,3,0,Flying,1
276,Taillow,269,39,53,30,28,32,87,3,0,Flying,1
276,Taillow,272,40,57,31,30,28,86,3,0,Flying,1
276,Taillow,275,40,55,29,29,31,91,3,0,Flying,1
276,Taillow,267,40,53,32,31,30,81,3,0,Flying,1
276,Taillow,274,42,56,30,33,29,84,3,0,Flying,1
276,Taillow,285,42,55,30,30,31,97,3,0,Flying,1
276,Taillow,260,42,51,30,29,30,78,3,0,Flying,1
276,Taillow,276,40,58,27,36,32,83,3,0,Flying,1
276,Taillow,269,40,54,29,30,30,86,3,0,Flying,1
276,Taillow,268,42,56,29,33,29,79,3,0,Flying,1
276,Taillow,284,43,60,34,31,28,88,3,0,Flying,1
276,Taillow,282,42,60,32,31,29,88,3,0,Flying,1
276,Taillow,277,40,56,30,32,28,91,3,0,Flying,1
276,Taillow,265,41,53,28,29,28,86,3,0,Flying,1
276,Taillow,272,39,59,30,31,30,83,3,0,Flying,1
276,Taillow,263,41,50,33,26,29,84,3,0,Flying,1
276,Taillow,263,38,51,30,27,32,85,3,0,Flying,1
276,Taillow,261,39,49,31,30,29,83,3,0,Flying,1
276,Taillow,268,34,54,29,30,31,90,3,0,Flying,1
276,Taillow,262,39,52,30,31,30,80,3,0,Flying,1
276,Taillow,268,39,58,29,30,34,78,3,0,Flying,1
276,Taillow,272,42,55,29,31,28,87,3,0,Flying,1
276,Taillow,273,43,61,28,30,30,81,3,0,Flying,1
277,Swellow,430,60,85,60,50,50,125,3,0,Flying,0
277,Swellow,440,62,83,60,52,49,134,3,0,Flying,1
277,Swellow,418,61,78,60,46,50,123,3,0,Flying,1
277,Swellow,428,61,83,60,50,52,122,3,0,Flying,1
277,Swellow,433,60,91,61,55,49,117,3,0,Flying,1
277,Swellow,416,63,82,60,45,46,120,3,0,Flying,1
277,Swellow,438,61,91,59,55,51,121,3,0,Flying,1
277,Swellow,424,65,83,63,51,50,112,3,0,Flying,1
277,Swellow,435,63,86,64,51,48,123,3,0,Flying,1
277,Swellow,417,61,78,60,48,46,124,3,0,Flying,1
277,Swellow,433,59,87,58,48,52,129,3,0,Flying,1
277,Swellow,424,62,84,59,49,47,123,3,0,Flying,1
277,Swellow,440,60,80,68,51,49,132,3,0,Flying,1
277,Swellow,433,59,84,59,52,56,123,3,0,Flying,1
277,Swellow,428,59,85,58,45,51,130,3,0,Flying,1
277,Swellow,441,57,91,64,52,52,125,3,0,Flying,1
277,Swellow,421,58,88,56,50,52,117,3,0,Flying,1
277,Swellow,433,61,85,62,48,48,129,3,0,Flying,1
277,Swellow,424,60,82,57,48,53,124,3,0,Flying,1
277,Swellow,433,63,87,59,48,48,128,3,0,Flying,1
277,Swellow,444,62,83,61,50,51,137,3,0,Flying,1
277,Swellow,425,64,81,56,51,52,121,3,0,Flying,1
277,Swellow,451,62,88,61,54,54,132,3,0,Flying,1
277,Swellow,431,62,85,63,48,49,124,3,0,Flying,1
277,Swellow,416,60,87,58,48,50,113,3,0,Flying,1
277,Swellow,438,64,84,63,54,51,122,3,0,Flying,1
277,Swellow,457,65,87,62,47,52,144,3,0,Flying,1
277,Swellow,415,63,81,54,49,44,124,3,0,Flying,1
277,Swellow,432,62,78,59,55,50,128,3,0,Flying,1
277,Swellow,433,63,78,67,49,51,125,3,0,Flying,1
277,Swellow,428,64,83,59,53,50,119,3,0,Flying,1
277,Swellow,432,61,91,59,46,51,124,3,0,Flying,1
277,Swellow,443,61,90,59,53,48,132,3,0,Flying,1
277,Swellow,426,56,90,60,48,52,120,3,0,Flying,1
277,Swellow,415,58,80,63,51,45,118,3,0,Flying,1
277,Swellow,445,61,85,59,56,55,129,3,0,Flying,1
277,Swellow,434,59,91,58,49,53,124,3,0,Flying,1
277,Swellow,436,63,85,61,49,53,125,3,0,Flying,1
277,Swellow,429,57,86,57,52,55,122,3,0,Flying,1
277,Swellow,418,55,80,63,46,49,125,3,0,Flying,1
277,Swellow,441,60,78,57,53,51,142,3,0,Flying,1
277,Swellow,444,61,88,60,52,53,130,3,0,Flying,1
277,Swellow,430,61,85,63,47,47,127,3,0,Flying,1
277,Swellow,432,60,85,64,50,50,123,3,0,Flying,1
277,Swellow,418,64,78,64,51,46,115,3,0,Flying,1
277,Swellow,434,61,84,63,50,50,126,3,0,Flying,1
277,Swellow,423,58,85,54,46,51,129,3,0,Flying,1
277,Swellow,426,59,81,62,53,50,121,3,0,Flying,1
277,Swellow,428,60,83,62,49,51,123,3,0,Flying,1
277,Swellow,422,61,81,60,52,50,118,3,0,Flying,1
277,Swellow,427,61,78,58,49,50,131,3,0,Flying,1
277,Swellow,434,60,84,64,53,53,120,3,0,Flying,1
277,Swellow,423,59,84,55,50,52,123,3,0,Flying,1
277,Swellow,438,58,93,62,50,56,119,3,0,Flying,1
277,Swellow,422,58,86,61,50,50,117,3,0,Flying,1
277,Swellow,424,60,84,62,51,45,122,3,0,Flying,1
277,Swellow,412,60,91,56,46,47,112,3,0,Flying,1
277,Swellow,432,62,80,58,52,49,131,3,0,Flying,1
277,Swellow,444,62,90,60,53,53,126,3,0,Flying,1
277,Swellow,439,61,85,59,50,51,133,3,0,Flying,1
277,Swellow,439,59,89,60,46,49,136,3,0,Flying,1
277,Swellow,427,58,87,57,52,50,123,3,0,Flying,1
277,Swellow,421,63,86,58,51,51,112,3,0,Flying,1
277,Swellow,427,56,83,61,53,53,121,3,0,Flying,1
277,Swellow,420,62,79,61,53,47,118,3,0,Flying,1
277,Swellow,421,61,87,55,54,47,117,3,0,Flying,1
277,Swellow,431,61,77,63,52,47,131,3,0,Flying,1
277,Swellow,433,63,87,54,48,50,131,3,0,Flying,1
277,Swellow,436,60,90,55,51,52,128,3,0,Flying,1
277,Swellow,440,62,86,61,51,48,132,3,0,Flying,1
277,Swellow,431,58,90,63,47,49,124,3,0,Flying,1
277,Swellow,440,60,90,62,48,55,125,3,0,Flying,1
277,Swellow,436,59,87,61,53,51,125,3,0,Flying,1
277,Swellow,439,60,88,56,51,52,132,3,0,Flying,1
277,Swellow,418,59,86,59,45,50,119,3,0,Flying,1
277,Swellow,438,61,95,60,50,48,124,3,0,Flying,1
277,Swellow,443,59,88,58,53,53,132,3,0,Flying,1
277,Swellow,442,61,90,60,51,51,129,3,0,Flying,1
277,Swellow,424,57,78,64,49,46,130,3,0,Flying,1
277,Swellow,444,62,83,65,52,56,126,3,0,Flying,1
277,Swellow,416,61,83,58,55,47,112,3,0,Flying,1
277,Swellow,427,61,83,58,48,47,130,3,0,Flying,1
277,Swellow,429,62,84,65,49,49,120,3,0,Flying,1
277,Swellow,430,59,84,63,48,48,128,3,0,Flying,1
277,Swellow,421,61,88,57,45,51,119,3,0,Flying,1
277,Swellow,432,57,87,63,44,50,131,3,0,Flying,1
277,Swellow,422,66,77,63,51,50,115,3,0,Flying,1
277,Swellow,426,62,80,64,47,48,125,3,0,Flying,1
277,Swellow,416,57,79,62,45,49,124,3,0,Flying,1
277,Swellow,433,63,80,67,49,48,126,3,0,Flying,1
277,Swellow,428,62,82,63,48,52,121,3,0,Flying,1
277,Swellow,432,58,87,60,49,48,130,3,0,Flying,1
277,Swellow,439,56,81,66,52,52,132,3,0,Flying,1
277,Swellow,429,64,87,63,46,49,120,3,0,Flying,1
277,Swellow,430,59,87,61,47,49,127,3,0,Flying,1
277,Swellow,432,60,84,63,50,48,127,3,0,Flying,1
277,Swellow,427,59,88,57,50,49,124,3,0,Flying,1
277,Swellow,443,60,91,58,51,51,132,3,0,Flying,1
277,Swellow,445,60,86,63,55,55,126,3,0,Flying,1
277,Swellow,421,60,81,58,51,47,124,3,0,Flying,1
278,Wingull,270,40,30,30,55,30,85,3,0,Flying,0
278,Wingull,271,40,32,28,56,31,84,3,0,Flying,1
278,Wingull,278,38,32,30,57,33,88,3,0,Flying,1
278,Wingull,265,38,30,28,55,31,83,3,0,Flying,1
278,Wingull,273,37,33,32,54,30,87,3,0,Flying,1
278,Wingull,280,41,31,28,56,32,92,3,0,Flying,1
278,Wingull,277,39,33,30,52,28,95,3,0,Flying,1
278,Wingull,269,37,30,33,55,26,88,3,0,Flying,1
278,Wingull,271,43,31,29,55,29,84,3,0,Flying,1
278,Wingull,271,39,31,29,55,31,86,3,0,Flying,1
278,Wingull,269,44,28,31,55,30,81,3,0,Flying,1
278,Wingull,267,40,33,31,56,30,77,3,0,Flying,1
278,Wingull,273,40,28,30,58,28,89,3,0,Flying,1
278,Wingull,269,38,31,27,56,34,83,3,0,Flying,1
278,Wingull,275,43,33,29,58,30,82,3,0,Flying,1
278,Wingull,270,39,31,31,51,30,88,3,0,Flying,1
278,Wingull,262,39,28,27,54,30,84,3,0,Flying,1
278,Wingull,279,43,32,31,59,30,84,3,0,Flying,1
278,Wingull,262,36,28,31,56,31,80,3,0,Flying,1
278,Wingull,267,39,29,32,53,29,85,3,0,Flying,1
278,Wingull,271,37,29,31,54,30,90,3,0,Flying,1
278,Wingull,273,37,33,30,52,31,90,3,0,Flying,1
278,Wingull,264,37,28,32,53,31,83,3,0,Flying,1
278,Wingull,270,42,29,29,56,29,85,3,0,Flying,1
278,Wingull,260,39,30,29,51,29,82,3,0,Flying,1
278,Wingull,269,40,28,30,51,32,88,3,0,Flying,1
278,Wingull,286,40,32,31,57,30,96,3,0,Flying,1
278,Wingull,260,37,28,28,51,30,86,3,0,Flying,1
278,Wingull,268,40,28,29,54,31,86,3,0,Flying,1
278,Wingull,268,37,30,30,54,30,87,3,0,Flying,1
278,Wingull,274,40,31,29,54,28,92,3,0,Flying,1
278,Wingull,269,41,29,31,58,33,77,3,0,Flying,1
278,Wingull,270,41,31,30,55,32,81,3,0,Flying,1
278,Wingull,275,40,31,33,56,31,84,3,0,Flying,1
278,Wingull,277,39,31,32,55,32,88,3,0,Flying,1
278,Wingull,283,40,29,31,58,31,94,3,0,Flying,1
278,Wingull,271,41,30,29,61,28,82,3,0,Flying,1
278,Wingull,268,42,30,32,55,27,82,3,0,Flying,1
278,Wingull,270,41,30,31,54,30,84,3,0,Flying,1
278,Wingull,274,40,32,28,55,33,86,3,0,Flying,1
278,Wingull,264,42,29,30,59,30,74,3,0,Flying,1
278,Wingull,275,44,29,31,57,30,84,3,0,Flying,1
278,Wingull,271,38,29,31,52,31,90,3,0,Flying,1
278,Wingull,269,41,32,29,56,31,80,3,0,Flying,1
278,Wingull,277,42,29,31,58,29,88,3,0,Flying,1
278,Wingull,273,41,31,31,55,29,86,3,0,Flying,1
278,Wingull,271,41,29,31,54,32,84,3,0,Flying,1
278,Wingull,265,40,29,28,51,31,86,3,0,Flying,1
278,Wingull,273,42,34,30,57,30,80,3,0,Flying,1
278,Wingull,271,43,30,32,55,31,80,3,0,Flying,1
278,Wingull,271,38,30,30,49,31,93,3,0,Flying,1
278,Wingull,278,35,33,30,57,33,90,3,0,Flying,1
278,Wingull,275,42,31,28,53,30,91,3,0,Flying,1
278,Wingull,272,38,30,27,60,32,85,3,0,Flying,1
278,Wingull,271,41,30,29,56,29,86,3,0,Flying,1
278,Wingull,275,38,30,32,54,30,91,3,0,Flying,1
278,Wingull,274,45,30,30,53,32,84,3,0,Flying,1
278,Wingull,278,40,30,30,57,32,89,3,0,Flying,1
278,Wingull,275,41,30,31,55,31,87,3,0,Flying,1
278,Wingull,274,41,31,30,57,29,86,3,0,Flying,1
278,Wingull,274,42,28,29,57,30,88,3,0,Flying,1
278,Wingull,273,39,31,29,56,30,88,3,0,Flying,1
278,Wingull,274,37,30,34,58,29,86,3,0,Flying,1
278,Wingull,264,39,30,28,55,30,82,3,0,Flying,1
278,Wingull,266,40,29,29,56,31,81,3,0,Flying,1
278,Wingull,269,38,28,31,57,29,86,3,0,Flying,1
278,Wingull,269,42,28,30,54,30,85,3,0,Flying,1
278,Wingull,268,38,30,30,51,29,90,3,0,Flying,1
278,Wingull,272,39,31,34,54,30,84,3,0,Flying,1
278,Wingull,270,40,31,32,55,32,80,3,0,Flying,1
278,Wingull,273,41,30,33,50,30,89,3,0,Flying,1
278,Wingull,273,41,33,31,54,28,86,3,0,Flying,1
278,Wingull,278,41,30,28,57,28,94,3,0,Flying,1
278,Wingull,267,42,28,27,57,30,83,3,0,Flying,1
278,Wingull,260,40,28,29,55,27,81,3,0,Flying,1
278,Wingull,271,41,31,31,55,29,84,3,0,Flying,1
278,Wingull,271,42,30,29,53,31,86,3,0,Flying,1
278,Wingull,268,41,28,31,58,30,80,3,0,Flying,1
278,Wingull,275,40,32,30,56,30,87,3,0,Flying,1
278,Wingull,273,41,25,33,57,31,86,3,0,Flying,1
278,Wingull,270,39,32,30,53,30,86,3,0,Flying,1
278,Wingull,266,39,30,30,56,29,82,3,0,Flying,1
278,Wingull,272,41,30,32,54,29,86,3,0,Flying,1
278,Wingull,259,37,30,27,47,31,87,3,0,Flying,1
278,Wingull,274,41,31,30,56,29,87,3,0,Flying,1
278,Wingull,277,40,35,31,48,33,90,3,0,Flying,1
278,Wingull,278,43,31,28,54,30,92,3,0,Flying,1
278,Wingull,278,42,32,31,61,31,81,3,0,Flying,1
278,Wingull,288,44,31,29,61,30,93,3,0,Flying,1
278,Wingull,260,38,27,30,55,30,80,3,0,Flying,1
278,Wingull,278,41,29,32,56,29,91,3,0,Flying,1
278,Wingull,272,38,31,31,55,31,86,3,0,Flying,1
278,Wingull,269,37,30,31,52,28,91,3,0,Flying,1
278,Wingull,270,41,31,33,58,28,79,3,0,Flying,1
278,Wingull,265,43,30,29,52,28,83,3,0,Flying,1
278,Wingull,268,43,30,29,52,31,83,3,0,Flying,1
278,Wingull,253,40,29,29,51,28,76,3,0,Flying,1
278,Wingull,272,37,32,31,57,29,86,3,0,Flying,1
278,Wingull,282,44,33,31,55,31,88,3,0,Flying,1
278,Wingull,268,39,31,28,57,27,86,3,0,Flying,1
279,Pelipper,430,60,50,100,85,70,65,3,0,Flying,0
279,Pelipper,430,66,53,95,80,73,63,3,0,Flying,1
279,Pelipper,410,57,48,96,78,66,65,3,0,Flying,1
279,Pelipper,434,65,52,94,88,70,65,3,0,Flying,1
279,Pelipper,422,55,53,90,89,72,63,3,0,Flying,1
279,Pelipper,428,59,51,99,83,70,66,3,0,Flying,1
279,Pelipper,444,61,51,109,87,73,63,3,0,Flying,1
279,Pelipper,449,61,51,102,93,74,68,3,0,Flying,1
279,Pelipper,437,66,50,103,81,68,69,3,0,Flying,1
279,Pelipper,440,64,56,99,86,70,65,3,0,Flying,1
279,Pelipper,427,61,52,93,85,71,65,3,0,Flying,1
279,Pelipper,430,56,52,101,84,68,69,3,0,Flying,1
279,Pelipper,432,58,49,108,79,73,65,3,0,Flying,1
279,Pelipper,427,57,47,102,80,72,69,3,0,Flying,1
279,Pelipper,442,62,51,100,83,76,70,3,0,Flying,1
279,Pelipper,434,66,49,99,79,73,68,3,0,Flying,1
279,Pelipper,427,60,46,103,86,69,63,3,0,Flying,1
279,Pelipper,425,59,46,94,88,74,64,3,0,Flying,1
279,Pelipper,422,54,49,104,86,68,61,3,0,Flying,1
279,Pelipper,422,57,52,95,78,71,69,3,0,Flying,1
279,Pelipper,435,69,52,100,86,62,66,3,0,Flying,1
279,Pelipper,432,53,48,100,88,72,71,3,0,Flying,1
279,Pelipper,419,60,49,90,77,73,70,3,0,Flying,1
279,Pelipper,416,58,48,97,85,66,62,3,0,Flying,1
279,Pelipper,409,58,47,97,79,68,60,3,0,Flying,1
279,Pelipper,420,62,50,92,75,76,65,3,0,Flying,1
279,Pelipper,426,59,49,100,90,67,61,3,0,Flying,1
279,Pelipper,436,61,51,100,87,74,63,3,0,Flying,1
279,Pelipper,411,53,52,98,80,65,63,3,0,Flying,1
279,Pelipper,428,58,49,97,91,68,65,3,0,Flying,1
279,Pelipper,434,61,54,97,86,73,63,3,0,Flying,1
279,Pelipper,419,58,48,99,78,72,64,3,0,Flying,1
279,Pelipper,430,64,48,93,92,73,60,3,0,Flying,1
279,Pelipper,426,57,55,102,83,66,63,3,0,Flying,1
279,Pelipper,440,63,54,95,88,76,64,3,0,Flying,1
279,Pelipper,427,65,49,98,85,62,68,3,0,Flying,1
279,Pelipper,418,57,52,95,81,71,62,3,0,Flying,1
279,Pelipper,434,64,50,102,84,68,66,3,0,Flying,1
279,Pelipper,431,58,51,102,81,71,68,3,0,Flying,1
279,Pelipper,425,60,48,97,83,72,65,3,0,Flying,1
279,Pelipper,428,68,49,97,81,72,61,3,0,Flying,1
279,Pelipper,435,63,50,106,81,71,64,3,0,Flying,1
279,Pelipper,424,63,48,98,83,70,62,3,0,Flying,1
279,Pelipper,426,63,49,108,80,62,64,3,0,Flying,1
279,Pelipper,431,66,52,98,83,69,63,3,0,Flying,1
279,Pelipper,443,61,52,102,89,70,69,3,0,Flying,1
279,Pelipper,423,57,46,100,83,74,63,3,0,Flying,1
279,Pelipper,416,58,47,95,79,73,64,3,0,Flying,1
279,Pelipper,432,59,48,103,86,70,66,3,0,Flying,1
279,Pelipper,423,57,47,97,84,71,67,3,0,Flying,1
279,Pelipper,432,63,48,102,86,70,63,3,0,Flying,1
279,Pelipper,433,62,49,105,79,73,65,3,0,Flying,1
279,Pelipper,415,59,50,94,79,71,62,3,0,Flying,1
279,Pelipper,432,61,46,105,82,68,70,3,0,Flying,1
279,Pelipper,424,57,53,100,77,74,63,3,0,Flying,1
279,Pelipper,424,59,51,95,84,72,63,3,0,Flying,1
279,Pelipper,442,59,48,110,86,73,66,3,0,Flying,1
279,Pelipper,441,61,49,101,95,72,63,3,0,Flying,1
279,Pelipper,422,60,50,102,82,62,66,3,0,Flying,1
279,Pelipper,426,59,46,103,88,67,63,3,0,Flying,1
279,Pelipper,426,60,51,104,83,66,62,3,0,Flying,1
279,Pelipper,442,57,50,114,80,74,67,3,0,Flying,1
279,Pelipper,422,59,51,101,80,69,62,3,0,Flying,1
279,Pelipper,430,54,52,97,86,72,69,3,0,Flying,1
279,Pelipper,436,58,50,104,86,69,69,3,0,Flying,1
279,Pelipper,434,58,52,106,83,74,61,3,0,Flying,1
279,Pelipper,443,54,51,107,88,72,71,3,0,Flying,1
279,Pelipper,435,61,49,102,90,70,63,3,0,Flying,1
279,Pelipper,432,58,54,94,87,73,66,3,0,Flying,1
279,Pelipper,438,61,55,99,87,68,68,3,0,Flying,1
279,Pelipper,433,60,49,98,87,74,65,3,0,Flying,1
279,Pelipper,436,65,49,101,85,72,64,3,0,Flying,1
279,Pelipper,438,66,51,98,92,69,62,3,0,Flying,1
279,Pelipper,444,62,51,103,87,70,71,3,0,Flying,1
279,Pelipper,436,62,50,99,90,68,67,3,0,Flying,1
279,Pelipper,421,63,50,92,85,70,61,3,0,Flying,1
279,Pelipper,443,65,54,102,85,68,69,3,0,Flying,1
279,Pelipper,434,57,48,107,86,69,67,3,0,Flying,1
279,Pelipper,432,63,52,96,77,76,68,3,0,Flying,1
279,Pelipper,453,63,51,107,93,75,64,3,0,Flying,1
279,Pelipper,423,60,48,92,86,70,67,3,0,Flying,1
279,Pelipper,428,60,50,99,80,72,67,3,0,Flying,1
279,Pelipper,433,57,51,104,86,66,69,3,0,Flying,1
279,Pelipper,434,61,49,105,88,65,66,3,0,Flying,1
279,Pelipper,419,58,52,89,87,71,62,3,0,Flying,1
279,Pelipper,429,62,52,98,87,68,62,3,0,Flying,1
279,Pelipper,430,57,49,110,79,69,66,3,0,Flying,1
279,Pelipper,412,59,46,97,83,62,65,3,0,Flying,1
279,Pelipper,421,58,50,98,84,69,62,3,0,Flying,1
279,Pelipper,430,64,48,97,85,71,65,3,0,Flying,1
279,Pelipper,430,58,49,101,94,69,59,3,0,Flying,1
279,Pelipper,425,61,50,101,82,67,64,3,0,Flying,1
279,Pelipper,431,58,50,91,89,74,69,3,0,Flying,1
279,Pelipper,432,64,54,88,84,73,69,3,0,Flying,1
279,Pelipper,414,58,45,99,80,72,60,3,0,Flying,1
279,Pelipper,434,60,56,103,87,66,62,3,0,Flying,1
279,Pelipper,434,60,54,99,82,74,65,3,0,Flying,1
279,Pelipper,444,63,52,111,81,73,64,3,0,Flying,1
279,Pelipper,424,59,53,90,90,70,62,3,0,Flying,1
279,Pelipper,423,59,49,99,85,68,63,3,0,Flying,1
280,Ralts,198,28,25,25,45,35,40,3,0,Fairy,0
280,Ralts,196,27,24,26,41,37,41,3,0,Fairy,1
280,Ralts,193,28,23,24,46,32,40,3,0,Fairy,1
280,Ralts,194,28,24,23,44,33,42,3,0,Fairy,1
280,Ralts,202,26,26,25,47,36,42,3,0,Fairy,1
280,Ralts,191,27,23,24,44,35,38,3,0,Fairy,1
280,Ralts,190,28,25,25,42,33,37,3,0,Fairy,1
280,Ralts,196,26,23,26,47,34,40,3,0,Fairy,1
280,Ralts,193,26,25,25,42,36,39,3,0,Fairy,1
280,Ralts,202,29,24,27,46,35,41,3,0,Fairy,1
280,Ralts,207,29,24,26,47,36,45,3,0,Fairy,1
280,Ralts,203,27,26,27,47,35,41,3,0,Fairy,1
280,Ralts,191,26,24,24,42,36,39,3,0,Fairy,1
280,Ralts,196,27,27,23,43,36,40,3,0,Fairy,1
280,Ralts,200,30,25,24,44,34,43,3,0,Fairy,1
280,Ralts,197,27,28,25,43,36,38,3,0,Fairy,1
280,Ralts,202,31,25,26,46,35,39,3,0,Fairy,1
280,Ralts,199,27,25,25,48,36,38,3,0,Fairy,1
280,Ralts,197,29,25,24,45,34,40,3,0,Fairy,1
280,Ralts,196,30,25,26,41,35,39,3,0,Fairy,1
280,Ralts,200,28,27,24,46,35,40,3,0,Fairy,1
280,Ralts,198,29,25,25,43,35,41,3,0,Fairy,1
280,Ralts,199,26,23,26,47,35,42,3,0,Fairy,1
280,Ralts,200,30,25,26,44,35,40,3,0,Fairy,1
280,Ralts,200,28,26,26,46,35,39,3,0,Fairy,1
280,Ralts,195,27,24,25,43,38,38,3,0,Fairy,1
280,Ralts,200,28,23,27,45,34,43,3,0,Fairy,1
280,Ralts,200,27,26,24,45,36,42,3,0,Fairy,1
280,Ralts,205,29,26,26,48,35,41,3,0,Fairy,1
280,Ralts,198,27,26,26,44,36,39,3,0,Fairy,1
280,Ralts,199,26,26,26,46,35,40,3,0,Fairy,1
280,Ralts,199,26,25,26,43,37,42,3,0,Fairy,1
280,Ralts,195,28,24,26,44,36,37,3,0,Fairy,1
280,Ralts,207,27,28,24,50,33,45,3,0,Fairy,1
280,Ralts,197,28,25,26,44,34,40,3,0,Fairy,1
280,Ralts,194,28,24,26,43,33,40,3,0,Fairy,1
280,Ralts,193,29,27,23,41,34,39,3,0,Fairy,1
280,Ralts,200,31,23,25,45,35,41,3,0,Fairy,1
280,Ralts,200,27,25,24,46,37,41,3,0,Fairy,1
280,Ralts,196,28,24,25,45,36,38,3,0,Fairy,1
280,Ralts,198,29,25,26,45,34,39,3,0,Fairy,1
280,Ralts,193,28,25,24,41,34,41,3,0,Fairy,1
280,Ralts,199,27,26,26,46,36,38,3,0,Fairy,1
280,Ralts,191,28,25,26,44,31,37,3,0,Fairy,1
280,Ralts,197,28,24,25,45,36,39,3,0,Fairy,1
280,Ralts,194,27,25,25,44,36,37,3,0,Fairy,1
280,Ralts,195,28,25,27,43,35,37,3,0,Fairy,1
280,Ralts,195,28,25,24,47,31,40,3,0,Fairy,1
280,Ralts,189,29,23,23,42,34,38,3,0,Fairy,1
280,Ralts,200,28,26,25,41,35,45,3,0,Fairy,1
280,Ralts,193,28,27,23,44,32,39,3,0,Fairy,1
280,Ralts,193,28,26,23,44,33,39,3,0,Fairy,1
280,Ralts,192,28,25,26,44,34,35,3,0,Fairy,1
280,Ralts,194,29,25,24,43,34,39,3,0,Fairy,1
280,Ralts,197,26,25,24,49,34,39,3,0,Fairy,1
280,Ralts,196,28,23,24,45,35,41,3,0,Fairy,1
280,Ralts,194,27,23,24,43,36,41,3,0,Fairy,1
280,Ralts,201,28,26,26,41,36,44,3,0,Fairy,1
280,Ralts,189,26,25,25,42,34,37,3,0,Fairy,1
280,Ralts,199,27,25,26,47,34,40,3,0,Fairy,1
280,Ralts,197,29,24,26,45,34,39,3,0,Fairy,1
280,Ralts,195,28,22,25,45,36,39,3,0,Fairy,1
280,Ralts,194,29,24,25,44,35,37,3,0,Fairy,1
280,Ralts,197,26,25,25,46,38,37,3,0,Fairy,1
280,Ralts,204,28,27,24,46,37,42,3,0,Fairy,1
280,Ralts,199,27,26,23,46,35,42,3,0,Fairy,1
280,Ralts,200,28,26,26,46,35,39,3,0,Fairy,1
280,Ralts,195,26,24,25,47,33,40,3,0,Fairy,1
280,Ralts,203,30,28,25,43,33,44,3,0,Fairy,1
280,Ralts,192,27,22,27,44,34,38,3,0,Fairy,1
280,Ralts,203,26,28,25,48,34,42,3,0,Fairy,1
280,Ralts,206,29,26,25,46,37,43,3,0,Fairy,1
280,Ralts,201,26,26,24,47,36,42,3,0,Fairy,1
280,Ralts,197,29,23,23,44,38,40,3,0,Fairy,1
280,Ralts,198,27,25,26,44,33,43,3,0,Fairy,1
280,Ralts,194,30,24,26,42,34,38,3,0,Fairy,1
280,Ralts,206,28,26,27,45,36,44,3,0,Fairy,1
280,Ralts,205,29,24,26,48,37,41,3,0,Fairy,1
280,Ralts,196,28,25,24,42,37,40,3,0,Fairy,1
280,Ralts,197,28,24,25,43,37,40,3,0,Fairy,1
280,Ralts,192,29,25,25,44,34,35,3,0,Fairy,1
280,Ralts,194,26,25,25,43,37,38,3,0,Fairy,1
280,Ralts,199,30,25,25,44,35,40,3,0,Fairy,1
280,Ralts,194,27,25,23,43,36,40,3,0,Fairy,1
280,Ralts,197,30,26,26,43,35,37,3,0,Fairy,1
280,Ralts,192,26,24,23,45,33,41,3,0,Fairy,1
280,Ralts,199,30,25,25,45,31,43,3,0,Fairy,1
280,Ralts,198,29,24,25,43,35,42,3,0,Fairy,1
280,Ralts,193,29,25,22,43,35,39,3,0,Fairy,1
280,Ralts,193,26,22,26,47,33,39,3,0,Fairy,1
280,Ralts,197,29,25,25,44,37,37,3,0,Fairy,1
280,Ralts,203,24,25,26,48,38,42,3,0,Fairy,1
280,Ralts,195,27,24,25,47,34,38,3,0,Fairy,1
280,Ralts,197,27,25,25,46,34,40,3,0,Fairy,1
280,Ralts,203,28,26,25,48,34,42,3,0,Fairy,1
280,Ralts,203,29,24,24,48,37,41,3,0,Fairy,1
280,Ralts,200,29,25,24,44,37,41,3,0,Fairy,1
